"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"36604","GRSC-800Z","GRAD","059","0.0","0.0","Studies for the Qualifying Examination","C","","Y","TBA","TBA","","0","","Drake Reitan, Meredith","OFFICE","0","Studies for the Qualifying Examination. Students may enroll in GRSC 800, once they have completed all other degree requirements, to prepare for their Qualifying Examination.","","GRSC","20262"
"36655","GRSC-803","RNR","059","1.0","1.0","Enrollment for PhD Students on an Approved Health Leave","C","","Y","TBA","TBA","","0","","","OFFICE","0","This course is administratively created to ensure continuing PhD students have access to health insurance and other support while on an approved health leave.","","GRSC","20262"
"36925","HIST-104","LASS","021","4.0","4.0","Modern Europe","CD","","Y","TBA","TBA","","19","A","Antaramian, Richard, Edward","ASYNC","19","The Enlightenment, French Revolution, industrialization, Darwinism, socialism, nationalism, technological revolutions, mass culture, imperialism, race, fascism, communism, world wars, genocide, migration, the Cold War, terrorism.","","HIST","20262"
"36930","HIST-490","LAS","059","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Individual research and readings. Not available for graduate credit.","","HIST","20262"
"36940","HIST-499","LASS","592","2.0","2.0","Special Topics","C","","Y","10:00","12:05","MWF","0","","Lessersohn, Nora","DCCAMPUS","0","","Talking to Each Other: Histories of Dialogue, Disagreement and Democracy","HIST","20262"
"36950","HIST-590","LASS","059","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","HIST","20262"
"36960","HIST-790","LASS","059","1.0","12.0","Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","HIST","20262"
"36975","HIST-210","LAS","365","4.0","4.0","How to Be An American: Global Histories of U.S. Citizenship","CD","","Y","TBA","TBA","","0","","Lessersohn, Nora","DCCAMPUS","0","History of United States citizenship from its origins to the present day, with particular attention to relationship between law and culture.","","HIST","20262"
"37480","IML-590","CNTV","921","4.0","4.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Research leading to the masters degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","IML","20262"
"37481","IML-590","CNTV","037","2.0","2.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Research leading to the masters degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","IML","20262"
"37720","IR-210","LAS","051","4.0","4.0","International Relations: Introductory Analysis","CD","","Y","11:00","13:50","MWF","3","","Aanstoos, Kristen","THH112","3","Comprehensive introduction to contending theoretical and analytical approaches; development of critical, evaluative, cognitive, and analytical competencies regarding historical and contemporary issues.","","IR","20262"
"37765","IR-304","LAS","070","4.0","4.0","National Intelligence and the Shaping of Policy","C","","Y","11:00","13:50","MWF","0","A","Grossman, Derek","ONLINE","0","The focus is intelligence to improve the making of policy, with attention to collection; overt and covert, operations; domestic intelligence; and oversight in democracies.","","IR","20262"
"37946","IR-445","LASS","076","4.0","4.0","U.S. Defense and Foreign Policy: Nonproliferation and Weapons of Mass Destruction","C","","Y","15:00","17:50","TWH","0","A","","ONLINE","0","Policies and programs aimed at stopping the spread of weapons of mass destruction (WMD).  Presentations by executive/legislative officials involved in formulation and implementation of non-proliferation.  Junior or senior standing required.","","IR","20262"
"37965","IR-374","LAS","298","4.0","4.0","Model Europe: Comparative Public Policy in France and the Eu","C","","Y","TBA","TBA","","0","","","OFFCAMPUS","0","IR Analysis of contemporary challenges to the European Union policy-making in the areas of governance and citizenship, the environment, energy, economics and security.","","IR","20262"
"37970","IR-384","LASS","076","4.0","4.0","Asian Security Issues","C","","Y","11:00","13:50","MWF","2","A","Grossman, Derek","ONLINE","2","Introduction to key security trends in the Asia-Pacific region, emphasizing strategic competition between U.S., Russia, and China; regional military capabilities; rise of neutrality politics.","","IR","20262"
"38080","IR-391","LAS","474","4.0","4.0","Directed International Relations Field Study","C","","Y","TBA","TBA","","0","","","OFFCAMPUS","0","Intensive internship experience in international relations professional areas with academic research component (may be repeated for credit different semesters)","","IR","20262"
"38103","GSEC-597","LAS","057","4.0","4.0","Global Security Practicum","C","","Y","TBA","TBA","","1","","Lamy, Steven, L","OFFICE","1","Immersion in an off-site internship coupled with a problem-based learning component in policy implementation under faculty direction.","","GSEC","20262"
"39410","MATH-126","LAS","054","4.0","4.0","Calculus II","CD","","Y","13:00","14:50","MTWH","2","","","KAP148","2","A continuation of MATH 125: trigonometric functions; applications of integration; techniques of integration; indeterminate forms; infinite series; Taylor series; polar coordinates.","","MATH","20262"
"39411","MATH-118","LAS","054","4.0","4.0","Calculus for Business and Economics","CD","","Y","10:30","12:20","MTWH","3","","","KAP140","3","Derivatives and extrema. The definite integral and u-substitutions. Functions of several variables and their extrema; constrained optimization.","","MATH","20262"
"39412","MATH-125","LASN","054","4.0","4.0","Calculus I","CD","","Y","13:00","14:50","MTWH","0","","","KAP147","0","Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions.","","MATH","20262"
"39413","MATH-108","LASN","054","4.0","4.0","Contemporary Precalculus","CD","","Y","10:00","11:50","MTWH","0","","","KAP147","0","Equations and inequalities; functions; graphs; polynomial and rational functions; exponential, logarithmic, and trigonometric function; analytic geometry.","","MATH","20262"
"39414","MATH-117","LAS","054","4.0","4.0","Introduction to Mathematics for Business and Economics","CD","","Y","13:00","14:50","MTWH","0","","","GFS223","0","Functions, graphs, polynomial and rational functions, exponential and logarithmic functions, matrices, systems of linear equations.","","MATH","20262"
"39415","MATH-407","LAS","054","4.0","4.0","Probability Theory","CD","","Y","11:00","12:50","MTWH","0","","","ZHS360","0","Probability spaces.  Main families of discrete and continuous distributions and relations among them.  Moments, characteristic functions, sequences of random variables, laws of large numbers, Central Limit Theorem.","","MATH","20262"
"39425","MATH-225","LAS","054","4.0","4.0","Linear Algebra and Linear Differential Equations","CD","","Y","10:30","12:20","MTWH","4","","","KAP148","4","Matrices, systems of linear equations, vector spaces, linear transformations, eigenvalues, systems of linear differential equations.","","MATH","20262"
"39430","MATH-226","LAS","054","4.0","4.0","Calculus III","CD","","Y","13:00","14:50","MTWH","2","","","KAP145","2","Vectors, vector valued functions; differential and integral calculus of functions of several variables; Green's theorem, Divergence theorem, Stoke's theorem.","","MATH","20262"
"39435","MATH-245","LAS","054","4.0","4.0","Mathematics of Physics and Engineering I","CD","","Y","10:30","12:20","MTWH","1","","","GFS207","1","First-order differential equations; second-order linear differential equations; determinants and matrices; systems of linear differential equations; Laplace transforms.","","MATH","20262"
"39439","MATH-490","LAS","059","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","Ganatra, Sheel","OFFICE","0","Individual research and readings. Not available for graduate credit.","","MATH","20262"
"39440","MATH-501","LASN","054","3.0","3.0","Numerical Analysis and Computation","C","","Y","11:00","13:00","MWF","1","","","KAP145","1","Linear equations and matrices, Gauss elimination, error estimates, iteration techniques; contractive mappings, Newton's method; matrix eigenvalue problems; least-squares approximation, Newton-Cotes and Gaussian quadratures; finite difference methods. Prerequisite: linear algebra and calculus.","","MATH","20262"
"39441","MATH-541A","LASN","054","3.0","3.0","Introduction to Mathematical Statistics","C","","Y","10:00","11:50","MWF","3","","","GFS223","3","Parametric families of distributions, sufficiency.  Estimation: methods of moments, maximum likelihood, unbiased estimation. Comparison of estimators, optimality, information inequality, asymptotic efficiency.  EM algorithm, jacknife and bootstrap.","","MATH","20262"
"39459","MATH-590","LASN","057","3.0","3.0","Directed Research","C","","N","TBA","TBA","","0","","Assaf, Sami, Hayes","OFFICE","0","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","MATH","20262"
"39460","MATH-590","LASN","059","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","Ganatra, Sheel","OFFICE","0","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","MATH","20262"
"39461","MATH-590","LASN","059","1.0","1.0","Directed Research","C","","Y","TBA","TBA","","0","","Ma, Jin","OFFICE","0","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","MATH","20262"
"39470","MATH-594A","LASN","059","2.0","2.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of thesis.","","MATH","20262"
"39475","MATH-594B","LASN","059","2.0","2.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of thesis.","","MATH","20262"
"39480","MATH-594Z","LASN","059","0.0","0.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of thesis. Graded CR/NC.","","MATH","20262"
"39481","MATH-596","LAS","059","1.0","1.0","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","2","","Ganatra, Sheel","OFFICE","2","Part-time or full-time, practical work experience in the students field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program wi th a cumulative 3.0 GPA.","","MATH","20262"
"39482","MATH-606","LASN","054","3.0","3.0","Topics in Stochastic Processes","C","","Y","TBA","TBA","","0","","","OFFICE","0","Theoretic and applied topics of current interest in discrete and continuous time stochastic processes and in stochastic differential equations. Recommended preparation: a graduate level course in probability theory or stochastic processes.","","MATH","20262"
"39483","MATH-610","LASN","054","3.0","3.0","Topics in Algebra","C","","Y","TBA","TBA","","0","","","OFFICE","0","","","MATH","20262"
"39484","MATH-605","LASN","054","3.0","3.0","Topics in Probability","C","","Y","TBA","TBA","","0","","","OFFICE","0","","","MATH","20262"
"39485","MATH-613","LAS","054","3.0","3.0","Topics in Representation Theory","C","","Y","TBA","TBA","","0","","","OFFICE","0","Structure and representation theory of various algebraic structures, such as groups, Lie algebras, Hopf algebras, algebraic groups, or group schemes.","","MATH","20262"
"39486","MATH-625","LASN","054","3.0","3.0","Topics in Real Analysis","C","","Y","TBA","TBA","","0","","","OFFICE","0","","","MATH","20262"
"39487","MATH-614","LAS","054","3.0","3.0","Topics in Algebraic Geometry","C","","Y","TBA","TBA","","0","","","OFFICE","0","Introduction to both classical and modern aspects of algebraic geometry.  Topics include aspects of commutative algebra, algebraic curves, algebraic varieties and schemes, and sheaf cohomology.","","MATH","20262"
"39488","MATH-620","LASN","054","3.0","3.0","Topics in Complex Analysis","C","","Y","TBA","TBA","","0","","","OFFICE","0","","","MATH","20262"
"39489","MATH-633","LAS","054","3.0","3.0","Topics in Combinatorics","C","","Y","TBA","TBA","","0","","","OFFICE","0","Topics in Combinatorics","","MATH","20262"
