"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"02620","LAW-403","LAW","001","4.0","4.0","Mental Health Law","C","","Y","17:30","19:20","MW","7","","Knauf, Christopher","THH114",NA,"Foundational legal and practice concepts at the intersection of law and psychology through three intersecting systems: the mental health, the criminal and the immigration systems.","","LAW","20261"
"02624","LAW-324","LAW","001","4.0","4.0","Sports Law","C","","Y","10:00","11:50","MW","23","","Meiselas, Ben","LAW223",NA,"Examines the relevance and application of legal structures to all participants in the sports enterprise by providing an overview of legal and ethical issues.","","LAW","20261"
"02625","LAW-250","LAW","001","4.0","4.0","Children and the Law","C","","N","12:00","13:50","MW","0","","","",NA,"Examines topics such as children's suggestibility, decision-making, and risk and resiliency all as they apply to legal settings.","","LAW","20261"
"02626","LAW-404","LAW","001","4.0","4.0","Psychology of the Criminal Justice Process","C","N","N","14:00","15:50","MW","0","","","",NA,"Examines the capacity of the criminal process to produce accurate verdicts, focusing on: witnesses, detectives, suspects, judges and jurors.","","LAW","20261"
"02627","LAW-225","LAW","001","2.0","2.0","Current Court Cases","C","","Y","12:00","13:50","T","13","","Grabarsky, Todd","LAW103",NA,"Exposes students to the impact of legal decisions on society through analysis of pending and recent cases on the courts docket.","","LAW","20261"
"02630","LAW-320","LAW","001","4.0","4.0","Law, Enslavement and Race","CD","","Y","12:00","13:50","MW","7","","Alexander, Taifha","LAW223",NA,"Studies how law, politics and culture interacted to shape the institution of enslavement and the development of modern conceptions of race.","","LAW","20261"
"02632","LAW-350","LAW","001","4.0","4.0","Law and Entrepreneurship","C","","Y","14:00","15:50","TH","23","","Chasalow, Michael","THH202",NA,"Examines areas of the law that impact entrepreneurs, starting, operating and financing businesses. Topics include: selection of business entities; securities laws and issues that arise in fundraising; employment law; contracts; torts; intellectual property; global expansion; mergers and acquisitions ; and IPOs.","","LAW","20261"
"02633","LAW-490","LAW","001","2.0","2.0","Directed Research","C","","Y","TBA","TBA","","1","","Lyon, Tom","",NA,"Individual research and readings.","","LAW","20261"
"02634","LAW-490","LAW","001","1.0","2.0","Directed Research","C","","N","TBA","TBA","","0","","","OFFICE",NA,"Individual research and readings.","","LAW","20261"
"02635","LAW-310","LAW","001","4.0","4.0","Global Justice for Mass Atrocities and Genocide","C","","Y","14:00","15:50","TH","11","","Zaverukha, Iryna","GFS207",NA,"Learn about international law and courts trying these cases, while also reflecting on whether criminal trials are the best response to bringing healing and reconciliation to affected societies.","","LAW","20261"
"02636","LAW-406","LAW","001","4.0","4.0","Individual Rights in U.S. Constitutional Law","C","","Y","12:00","13:50","TH","3","","Haddad, Mark","LAW1",NA,"Explores the U.S. Bill of Rights and the limits that the Constitution imposes on the state majoritys ability to impose its will on an individual.","","LAW","20261"
"02637","LAW-206","LAW","001","4.0","4.0","Responsible Use of Artificial Intelligence: Ethics and Law","C","","N","16:00","17:50","MW","0","","","",NA,"Analyzes the ethical dilemmas and societal implications of artificial intelligence and debates the future of artificial intelligence regulations and laws.","","LAW","20261"
"02638","LAW-211","LAW","001","4.0","4.0","Intellectual Property and Technology","C","","Y","17:00","20:20","W","7","","Rothman, Elizabeth","DMC101",NA,"Examines how American law protects and facilitates intellectual property and its modern utility. Provides a practical understanding of laws regulating patents, copyrights and trademarks.","","LAW","20261"
"02640","LAW-220","LAW","001","2.0","2.0","The Legal Profession","C","","N","12:00","13:40","F","0","","","",NA,"Introduces students to the basic aspects of the legal profession.","","LAW","20261"
"02652","LAW-498","LAW","001","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20261"
"02653","LAW-212","LAW","001","4.0","4.0","Immigration Law for a New America","C","","Y","12:00","13:40","MW","5","","Reisz, Jean","LAW2",NA,"Examines current immigration law in America, the normative debates over immigration policies and the role the government plays in expanding or limiting immigration rights.","","LAW","20261"
"02655","LAW-492","LAW","001","1.0","2.0","Undergraduate Law Review","C","","Y","18:00","19:50","T","2","","Rodgers, Jeff","MHPB7B",NA,"Introduces students to the basics of legal writing and research, with a focus on legal scholarship and law review-type journal articles.","","LAW","20261"
"02657","LAW-355","LAW","001","4.0","4.0","Law and Homelessness","C","","Y","15:00","18:20","M","5","","Sharma, Deepika","DMC206",NA,"Examines the current housing crisis by interweaving tenant/landlord law, local ordinances, historical exclusionary policies and reviewing current reporting and scholarship.","","LAW","20261"
"02659","LAW-497","LAW","001","2.0","2.0","Legal Studies Capstone Project","C","","Y","12:00","13:50","H","7","","","",NA,"A cumulative experience demonstrating a student's depth of knowledge in applying research and writing skills on examining the legal system.","","LAW","20261"
"02660","LAW-497","LAW","001","2.0","2.0","Legal Studies Capstone Project","C","","Y","16:00","17:50","H","2","","","WPH202",NA,"A cumulative experience demonstrating a student's depth of knowledge in applying research and writing skills on examining the legal system.","","LAW","20261"
"02661","LAW-497","LAW","001","2.0","2.0","Legal Studies Capstone Project","C","","Y","17:30","19:20","W","1","","","DMC103",NA,"A cumulative experience demonstrating a student's depth of knowledge in applying research and writing skills on examining the legal system.","","LAW","20261"
"02662","LAW-498","LAW","592","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","0","","Rodgers, Jeff","OFFICE",NA,"Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20261"
"02663","LAW-201","LAW","592","4.0","4.0","Law and Politics","C","","Y","TBA","TBA","","1","","","OFFICE",NA,"Examination of the rules and realities of American politics, and the role politics plays in American life and culture.","","LAW","20261"
"02664","LAW-301","LAW","592","4.0","4.0","Voting Rights and the Law","C","","Y","TBA","TBA","","1","","","OFFICE",NA,"Examines the basic themes surrounding the legal regulation of elections with a focus on voting rights.","","LAW","20261"
"02668","LAW-202","LAW","001","4.0","4.0","Wrongful Convictions","C","","N","16:00","17:50","TH","0","","","",NA,"Explores the phenomenon of wrongful convictions from a variety of fields, including psychology, criminology, policing and law, and through documentary films of real cases. Seeks solutions to increase accuracy of criminal process.","","LAW","20261"
"02669","LAW-203","LAW","001","4.0","4.0","Criminal Punishment in the Age of Mass Incarceration","C","","N","14:00","17:20","M","0","","","",NA,"Examines the social, political, legal and psychological forces that created the most punitive democracy in history. Materials include documentaries, journalistic investigations, NGO reports.","","LAW","20261"
"02680","LAW-101","LAW","001","4.0","4.0","Law and the U.S. Constitution in Global History","CD","","Y","10:00","11:50","MW","7","","","SGM101",NA,"By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20261"
"02688","LAW-223","LAW","283","2.0","2.0","Exploring Courthouses in Los Angeles","C","","Y","TBA","TBA","","0","","Campbell, Dave","OFFICE",NA,"Gain hands-on experience by observing the inner workings of the criminal and civil law system through lectures and courtrooms visits.","","LAW","20261"
"02690","LAW-311","LAW","001","4.0","4.0","Fundamentals of Entertainment Law","C","","Y","12:00","13:50","MW","25","","Emhoff, Doug;Schneider, Jeffrey","LAW3",NA,"Examines key legal principles governing the entertainment industry by exploring legal challenges faced by professionals in music, film, sports, gaming and other areas of entertainment.","","LAW","20261"
"03030","LAW-504","LAW","991","3.0","3.0","Criminal Law","C","","Y","10:00","11:20","MF","0","","Simon, Dan","LAW7",NA,"The crime problem and the legislative response to it through substantive criminal law; administration of criminal justice through police, prosecutorial, sentencing, and penological discretion.","","LAW","20261"
"03034","LAW-504","LAW","991","3.0","3.0","Criminal Law","C","","Y","09:30","10:50","TH","0","","Gruber, Aya","LAW1",NA,"The crime problem and the legislative response to it through substantive criminal law; administration of criminal justice through police, prosecutorial, sentencing, and penological discretion.","","LAW","20261"
"03039","LAW-504","LAW","991","3.0","3.0","Criminal Law","C","","Y","10:00","11:20","TH","0","","Prieto Rudolphy, Marcela","LAW7",NA,"The crime problem and the legislative response to it through substantive criminal law; administration of criminal justice through police, prosecutorial, sentencing, and penological discretion.","","LAW","20261"
"03040","LAW-505","LAW","991","3.0","3.0","Legal Profession","C","","Y","14:00","15:20","TH","0","","Reisz, Jean","LAW1",NA,"Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20261"
"03042","LAW-505","LAW","991","3.0","3.0","Legal Profession","C","","Y","14:00","15:20","TH","0","","Parente, Michael","LAW7",NA,"Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20261"
"03044","LAW-505","LAW","991","3.0","3.0","Legal Profession","C","","Y","14:00","15:20","TH","0","","Berman, Sara, Jane;Schreiner, Barrett","LAW101",NA,"Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20261"
"03050","LAW-507","LAW","991","4.0","4.0","Property","C","","Y","08:00","09:50","MW","1","","Altman, Scott, A","LAW1",NA,"The idea of property as understood through economic and philosophical concepts. Rights in land, water and other natural resources. Forms of shared ownership (e.g., landlord and tenant), and a survey of mechanisms for controlling land use.","","LAW","20261"
"03054","LAW-507","LAW","991","4.0","4.0","Property","C","","Y","10:00","11:50","WF","0","","Mc Caffery, Ed","LAW3",NA,"The idea of property as understood through economic and philosophical concepts. Rights in land, water and other natural resources. Forms of shared ownership (e.g., landlord and tenant), and a survey of mechanisms for controlling land use.","","LAW","20261"
"03059","LAW-507","LAW","991","4.0","4.0","Property","C","","Y","14:00","15:50","MW","0","","Atuahene, Bernadette","LAW1",NA,"The idea of property as understood through economic and philosophical concepts. Rights in land, water and other natural resources. Forms of shared ownership (e.g., landlord and tenant), and a survey of mechanisms for controlling land use.","","LAW","20261"
"03060","LAW-508","LAW","991","3.0","3.0","Constitutional Law: Structure","C","","Y","10:00","11:20","TH","0","","Brown, Rebecca, L.","LAW3",NA,"Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20261"
"03064","LAW-508","LAW","991","3.0","3.0","Constitutional Law: Structure","C","","Y","08:00","09:20","MW","0","","Cruz, David, B.","LAW3",NA,"Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20261"
"03069","LAW-508","LAW","991","3.0","3.0","Constitutional Law: Structure","C","","Y","10:00","11:20","WF","0","","Rich, Stephen, M.","LAW101",NA,"Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20261"
"03151","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","0","","Kouyoumdjian, Natalie;Carroll, Elizabeth","LAW204",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03152","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","0","","Carroll, Elizabeth","LAW12",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03153","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","0","","Lonergan, Rebecca, S.;Carroll, Elizabeth","LAW211",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03154","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","0","","Isken, Eric;Carroll, Elizabeth","LAW216",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03155","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","0","","Millien, Ray;Carroll, Elizabeth","LAW114",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03156","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","0","","Adjemian, Ani;Carroll, Elizabeth","LAW204",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03157","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","0","","Reyes, Nicole;Carroll, Elizabeth","LAW118",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03158","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","0","","Enger, William;Carroll, Elizabeth","LAW106",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03159","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","0","","Nadadur, Anuj;Carroll, Elizabeth","LAW107",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03160","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","0","","Zhong, Elaine;Carroll, Elizabeth","LAW114",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03161","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","0","","Camarena, Alexa;Carroll, Elizabeth","LAW204",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03162","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","0","","Brody, Lauren;Carroll, Elizabeth","LAW12",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03163","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","0","","Kouyoumdjian, Natalie;Carroll, Elizabeth","LAW106",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03164","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","0","","Howard, Brianna;Carroll, Elizabeth","LAW118",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03165","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","0","","Moulton, Michael;Carroll, Elizabeth","LAW114",NA,"Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20261"
"03168","LAW-518","LAW","941","1.0","1.0","Transactional Law Research","C","","Y","11:00","11:50","T","12","","Ellis, Diane, L.","LAW106",NA,"This course strengthens legal research skills in transactional law, focusing on corporate finance, mergers, tax, and industry reports through hands-on exercises and strategic methodologies.","","LAW","20261"
"03170","LAW-531","LAW","991","3.0","3.0","Ethical Issues for Nonprofit, Government and Criminal Lawyer","C","","Y","14:00","15:20","TH","1","","Pastore, Clare","LAW103",NA,"Covers legal ethics issues with an emphasis on access to justice, nonprofit practice settings and duties of prosecutors and defense attorneys. Fulfills Legal Profession requirement.","","LAW","20261"
"03172","LAW-532","LAW","941","3.0","3.0","Constitutional Law: Rights","C","","Y","10:00","11:20","TH","35","","Rich, Stephen, M.","LAW101",NA,"Examines constitutional rights particularly ones protected under the Equal Protection/Due Process Clauses and related questions of judicial role and theories of interpretation.","","LAW","20261"
"03173","LAW-532","LAW","941","3.0","3.0","Constitutional Law: Rights","C","","Y","10:30","11:50","MW","33","","Cruz, David, B.","LAW1",NA,"Examines constitutional rights particularly ones protected under the Equal Protection/Due Process Clauses and related questions of judicial role and theories of interpretation.","","LAW","20261"
"03180","LAW-579","LAW","941","2.0","2.0","Global Regulatory Compliance","C","","Y","10:00","11:50","H","14","","Peck, Brian","LAW103",NA,"Introduction to regimes that regulate business practices on a global level and compliance of such regimes, such as Foreign Corrupt Practices Act, OECD Anti-Bribery Convention, and other regulations.","","LAW","20261"
"03190","LAW-550","LAW","941","1.0","1.0","Law for Business","C","","Y","TBA","TBA","","7","","White, Christopher, Callan","OFFICE",NA,"A student-run periodical that publishes student-written and peer-edited  articles relevant to the intersection between law and business.","","LAW","20261"
"03191","LAW-553","LAW","941","2.0","2.0","Legal Issues of AI in Media and Entertainment","C","","Y","16:00","17:50","H","10","","Van lier, Danielle","LAW12",NA,"Addresses evolving issues in using generative AI to produce commercial products and services relating to intellectual property rights such as copyright and trademark.","","LAW","20261"
"03220","LAW-666B","LAW","941","2.0","2.0","Trademark Moot Court","C","","Y","12:00","13:50","M","4","","Yanni, Rami","LAW107",NA,"An intensive, two-semester course preparing students interested in U.S. trademark and unfair competition law for participation in the annual Saul Lefkowitz Moot Court Competition.","","LAW","20261"
"03221","LAW-600","LAW","941","4.0","4.0","Taxation","C","","Y","10:00","11:50","MW","70","","Jurow Kleiman, Ariel","LAW101",NA,"Federal tax statutes, technical issues and social problems involved in tax planning, tax litigation, and reform of the tax laws.","","LAW","20261"
"03222","LAW-602","LAW","941","3.0","3.0","Criminal Procedure","C","","Y","14:00","15:20","TH","60","","Gruber, Aya","LAW130",NA,"Criminal procedure in the courts, and the regulation of lawenforcement by the courts through rules of evidence andinterpretation of the Bill of Rights.","","LAW","20261"
"03223","LAW-602","LAW","941","3.0","3.0","Criminal Procedure","C","","Y","14:00","15:20","MW","70","","Miller, Erin, L.","LAW103",NA,"Criminal procedure in the courts, and the regulation of lawenforcement by the courts through rules of evidence andinterpretation of the Bill of Rights.","","LAW","20261"
"03224","LAW-603","LAW","941","4.0","4.0","Business Organizations","C","","Y","14:00","15:50","MW","21","","Scotten, Donald","LAW7",NA,"Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20261"
"03225","LAW-661","LAW","941","3.0","3.0","National Security Law Seminar","C","","Y","14:00","15:20","TH","10","","Lonergan, Rebecca, S.","LAW204",NA,"Examination of the nature of United States' national security law, focusing on how it is created, violated and enforced.","","LAW","20261"
"03236","LAW-604","LAW","001","1.0","1.0","Drafting and Negotiating Transactional Real Estate Documents","C","","N","09:00","09:50","T","0","","","",NA,"Introducing students to the process of drafting commercial real estate contracts and the skills needed to be a successful negotiator","","LAW","20261"
"03237","LAW-607","LAW","941","3.0","3.0","Gifts, Wills, and Trusts","C","","Y","08:30","09:50","MW","97","","Prouty, Erin","LAW7",NA,"Gratuitous transfer of wealth, especially the transmission of wealth from one generation to the next as a settlement of family affairs. Comparative analysis of the legal mechanisms of gifts, wills, and trusts. Introduction to problems of fiduciary administration.","","LAW","20261"
"03240","LAW-608","LAW","941","4.0","4.0","Evidence","C","","Y","15:30","17:20","TH","90","","Kenneth, Tomer","LAW7",NA,"The purpose and character of trial. Problems of adversary presentation and the nature of proof. The basis for admission and exclusion of evidence in judicial proceedings.","","LAW","20261"
"03248","LAW-612","LAW","941","3.0","3.0","California Civil Procedure","C","","Y","17:00","18:20","MW","40","","Borenstein, Mark","LAW2",NA,"Examines the California rules of civil procedure. Emphasizes California law, with some discussion of the differences between state and federal procedure.","","LAW","20261"
"03260","LAW-620","LAW","941","3.0","3.0","Free Speech on Campus","C","","Y","14:00","16:50","W","25","","Brown, Rebecca, L.","LAW216",NA,"Examines the basic doctrinal components of Free Speech law necessary to understand and analyze the case studies.","","LAW","20261"
"03267","LAW-626","LAW","503","1.0","1.0","International Investment Law and Arbitration","C","","Y","10:00","11:50","MW","1","","Yannaca, Ekaterini","LAW114",NA,"Examine the protection offered to foreign investors through international investment agreements, which includes recourse to arbitration against the host states.","","LAW","20261"
"03268","LAW-628","LAW","941","1.0","1.0","Real Estate Joint Ventures Between Capital Sources and Devel","C","","Y","10:00","11:50","W","7","","Guggenheim, Daniel","LAW204",NA,"Explores real estate joint ventures, formed by institutional capital sources and local developers or operators, through review and discussion of hypothetical fact patterns and contract provisions. Various issues attached to real estate transactions are also explored, including topics such as: financ e, development, zoning and purchase agreements for commercial property.","","LAW","20261"
"03272","LAW-631","LAW","941","4.0","4.0","Mediation Clinic II","C","","Y","17:30","19:30","T","12","","Klerman, Lisa","",NA,"Continuation of LAW-630","","LAW","20261"
"03281","LAW-636","LAW","941","3.0","3.0","Labor Law","C","","Y","17:00","19:50","H","8","","Latham, Joseph, Al","LAW2",NA,"The interrelation of labor, business, and government in collective bargaining, federal regulation of union and management practices and pressures, especially through the Taft-Hartley Act.","","LAW","20261"
"03282","LAW-637","LAW","941","2.0","2.0","International Trade Policy","C","","Y","10:00","11:50","T","20","","Peck, Brian","LAW223",NA,"Examination of the institutions and laws that regulate international economic relations. Students will be introduced to the major international agreements and national laws that regulate international trade goods, services and capital.","","LAW","20261"
"03297","LAW-644","LAW","941","3.0","3.0","Corporate Taxation","C","","Y","14:00","16:30","W","14","","Nam, Jeesoo","LAW118",NA,"Tax principles and practice applicable to business, especially problems of formation, liquidation, and reorganization.","","LAW","20261"
"03305","LAW-756","LAW","502","1.0","1.0","AI, Blockchain, and the Law","C","","Y","16:00","17:50","H","30","","Goldberg, Samuel;Yebri, Sam, S","LAW223",NA,"Learn how emerging technologies are changing the way we live, work, and analyze the law. Legal implications are everywhere especially when it comes to Artificial Intelligence and Blockchain.","","LAW","20261"
"03307","LAW-648","LAW","941","1.0","1.0","Topics in Entertainment Law","C","","Y","TBA","TBA","","7","","White, Christopher, Callan","OFFICE",NA,"Contemporary topics in the field of entertainment law.","","LAW","20261"
"03315","LAW-652","LAW","941","2.0","2.0","Computer Crime Law","C","","Y","18:00","19:50","M","15","","Decker, Eileen","LAW211",NA,"Examines the legal and policy issues involved with the emergence of cyber crimes and cyber security issues, including government access and privacy issues.","","LAW","20261"
"03316","LAW-653","LAW","941","2.0","2.0","Music Law in Practice","C","","Y","08:00","09:50","T","94","","Zizza, Emio","LAW7",NA,"Focus on contract drafting and negotiation issues relevant to an artist's pursuit of a career in the music business.","","LAW","20261"
"03322","LAW-658","LAW","941","3.0","3.0","Mergers and Acquisitions","C","","Y","14:00","16:50","W","59","","Easton, Mark","LAW3",NA,"Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20261"
"03325","LAW-661","LAW","941","3.0","3.0","National Security Law Seminar","C","","N","14:00","15:20","TH","0","","Lonergan, Rebecca, S.","LAW204",NA,"Examination of the nature of United States' national security law, focusing on how it is created, violated and enforced.","","LAW","20261"
"03326","LAW-659","LAW","941","3.0","3.0","Land use and Development Law","C","","Y","17:00","19:50","T","25","","Starrels, Andrew","LAW216",NA,"A practice-oriented introduction to various elements of land use and real estate development law.","","LAW","20261"
"03340","LAW-668","LAW","941","1.0","1.0","Hale Moot Court Oral Advocacy","C","","Y","08:30","10:00","F","39","","Lonergan, Rebecca, S.","LAW130",NA,"Invitation-only course for students in the Hale Moot Court Honors Program.  Students present an oral argument and judge first-year student rounds.  Graded CR/NC.","","LAW","20261"
"03341","LAW-789","LAW","941","3.0","3.0","Race, Racism and the Law","C","","Y","14:00","15:20","TH","55","","Rich, Stephen, M.","LAW223",NA,"Understand the reciprocal relationship through which race and racism have shaped American law and how law has shaped popular conceptions of race and racism.","","LAW","20261"
"03342","LAW-789","LAW","941","3.0","3.0","Race, Racism and the Law","C","","Y","08:00","10:50","H","62","","Allen, Terry","LAW223",NA,"Understand the reciprocal relationship through which race and racism have shaped American law and how law has shaped popular conceptions of race and racism.","","LAW","20261"
"03343","LAW-669","LAW","941","3.0","3.0","Moot Court Supervision","C","","Y","08:30","10:00","F","10","","Lonergan, Rebecca, S.","LAW130",NA,"Evaluation and supervision of the preparation of briefs and oral arguments in the Hale Moot Court honors competition.","","LAW","20261"
"03344","LAW-671","LAW","941","2.0","2.0","Advanced Moot Court Briefs","C","","Y","TBA","TBA","","2","","Nikraftar, James","OFFICE",NA,"Preparation of briefs in approved moot court competitions, such as national and state prize rounds (other than Hale Moot Court Program).","","LAW","20261"
"03345","LAW-670","LAW","941","1.0","1.0","Advanced Moot Court Oral Arguments","C","","Y","TBA","TBA","","2","","Nikraftar, James","OFFICE",NA,"Preparation of oral arguments in approved moot court competitions, such as national and state prize rounds, (other than Hale Moot Court Program).  Graded CR/69/65.  Open only to law students.","","LAW","20261"
"03354","LAW-792","LAW","941","3.0","3.0","Law and Philosophy Seminar","C","","Y","14:00","15:50","T","11","","Nam, Jeesoo","LAW114",NA,"Examination of the best scholarly work currently done by legal, moral and political philosophers.","","LAW","20261"
"03355","LAW-689","LAW","941","2.0","2.0","Digital Media Transactions","C","","Y","14:00","15:50","H","36","","Imp, Katherine","LAW211",NA,"Focuses on the business, legal, and financial issues that relate to the creation, financing, and exploitation of digital media.","","LAW","20261"
"03356","LAW-678B","LAW","941","1.0","1.0","Review of Law and Social Justice Staff","C","","Y","TBA","TBA","","29","","Cruz, David, B.","OFFICE",NA,"Writing, source-checking, and preliminary editing of articles and comments for publication in the Review of Law and Social Justice. For second year students serving as staff members on the Review. Open to law students only.  Graded CR/D/F.","","LAW","20261"
"03358","LAW-807","LAW","941","4.0","4.0","Corporate and Commercial Law Seminar","C","","Y","14:00","16:50","T","5","","Rasmussen, Robert, K.;Sokol, D., Daniel;Simkovic, Michael","LAW211",NA,"Examine leading legal and economic theories regarding corporate governance.","","LAW","20261"
"03359","LAW-680B","LAW","941","1.0","1.0","Review of Law and Social Justice Editing","C","","Y","TBA","TBA","","0","","Cruz, David, B.","OFFICE",NA,"Supervision of research and writing, and final editing of articles and comments for publication in the Review of Law and Social Justice.  For officers of the Review.  Open to law students only. Graded IP to CR/D/F.","","LAW","20261"
"03360","LAW-683","LAW","941","2.0","2.0","Fact Investigation and Discovery","C","","Y","10:00","11:50","F","12","","Hwang, Renny","LAW204",NA,"Introduction to a practice-oriented approach to interviewing and counseling clients. Enables students to develop a useful framework for effectively interviewing and representing clients.","","LAW","20261"
