"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"29124","ASTE-491","ENGR","001","1.0","1.0","Team Projects II","C","","Y","16:00","17:20","T","0","","","GFS104",NA,"Participation in ASTE undergraduate student team projects. Intended for students with prior project experience.  Departmental approval.","SERC Projects","ASTE","20263"
"29125","ASTE-491","ENGR","001","1.0","1.0","Team Projects II","C","","Y","16:00","17:50","F","0","","","DMC102",NA,"Participation in ASTE undergraduate student team projects. Intended for students with prior project experience.  Departmental approval.","Rpl-Lpl","ASTE","20263"
"29132","ASTE-520","ENGR","048","3.0","3.0","Spacecraft System Design","C","","Y","18:40","21:20","H","0","","Gruntman, Mike","OHE100D",NA,"System components; vehicle structure, propulsion systems, flight dynamics, thermal control, power systems, telecommunication. Interfaces and tradeoffs between these components. Testing, system reliability, and integration.","","ASTE","20263"
"29134","ASTE-527","ENGR","048","3.0","3.0","Space Exploration Architectures Concept Synthesis Studio","C","","Y","18:40","21:20","T","0","","","RTH109",NA,"Programmatic/conceptual design synthesis/choice creation methods for complex space missions.  Aerospace system engineering/architecting tools to create innovative projects. Evaluated by faculty/industry/NASA experts.  Graduate standing in engineering or science.  Recommended preparation: ASTE-520 or experience in space industry","","ASTE","20263"
"29135","ASTE-535","ENGR","048","3.0","3.0","Space Environments and Spacecraft Interactions","C","","Y","18:40","21:20","T","0","","","OHE100C",NA,"Space environments and interactions with space systems.  Vacuum, neutral and ionized species, plasma, radiation, micrometeoroids. Phenomena important for spacecraft operations.","","ASTE","20263"
"29138","ASTE-552","ENGR","048","3.0","3.0","Spacecraft Thermal Control","C","","N","18:40","21:20","H","0","","Purohit, Ghanshyam, Purshottamda","",NA,"Spacecraft and orbit thermal environments; design, analysis, testing of spacecraft thermal control system and components; active and passive thermal control, spacecraft and launch vehicle interfaces. Graduate standing in engineering or science.","","ASTE","20263"
"29139","ASTE-553","ENGR","048","3.0","3.0","Systems for Remote Sensing from Space","C","","Y","18:40","21:20","H","0","","Kim, Seungbum","OHE100B",NA,"The operations and applications of instruments which produce images of ground scene or probe the atmosphere from space. Graduate standing in engineering or physics.","","ASTE","20263"
"29140","ASTE-554","ENGR","048","3.0","3.0","Spacecraft  Sensors","C","","N","18:40","21:20","H","0","","","",NA,"Spacecraft sensors from concepts and design to building, testing, interfacing, integrating, and operations.  Optical and infrared sensors, radiometers, radars, phased arrays, signal processing, noise reduction.  Graduate standing in engineering or science. Recommended preparation: ASTE 520.","","ASTE","20263"
"29141","ASTE-556","ENGR","048","3.0","3.0","Spacecraft Structural Dynamics","C","","Y","18:40","21:20","W","0","","Alvarez-Salazar, Oscar, Salvador","OHE120",NA,"Applied analytical methods (vibrations of single and multi degree of freedom systems, finite element modeling, spacecraft applications); requirements definition process; analytical cycles; and design verfication.  Graduate standing in engineering or science.","","ASTE","20263"
"29145","ASTE-580","ENGR","048","3.0","3.0","Orbital Mechanics I","C","","Y","18:40","21:20","H","0","","","OHE100C",NA,"Physical principles; two-body and central force motion; trajectory correction maneuvers; position and velocity in conic orbits; Lambert's problem; celestial mechanics; orbital perturbations.","","ASTE","20263"
"29147","ASTE-583","ENGR","048","3.0","3.0","Space Navigation: Principles and Practice","C","","N","18:40","21:20","W","0","","","",NA,"Statistical orbit determination: (weighted) least squares, batch and sequential (Kalman) processing, illustrative examples; online ephemeris generation: potentially hazardous asteroids, comets, satellites; launch: vehicles, payloads, staging.  Graduate standing in engineering or science. Recommended preparation: ASTE 580","","ASTE","20263"
"29152","ASTE-524","ENGR","034","3.0","3.0","Human Spaceflight","C","","Y","10:00","12:40","F","0","","","DEN@Viterbi",NA,"Engineering, technologies, and systems for human spaceflight. Life support, space environments, crew accommodations. Mission operations, safety. Astrodynamics, launch and space vehicles, space stations, planetary bases.","","ASTE","20263"
"29158","ASTE-505A","ENGR","048","3.0","3.0","Plasma Dynamics","C","","N","16:00","18:40","H","0","","","",NA,"Charged particle dynamics. Kinetic and fluid theories. Rarefied and collisional plasma flows. Plasma-surface interactions. Waves, instabilities, turbulence. Applications in engineering and space technology. Recommended preparation: Graduate standing in engineering or physics. (Duplicates credit in E E-572a)","","ASTE","20263"
"29162","ASTE-520","ENGR","034","3.0","3.0","Spacecraft System Design","C","","Y","18:40","21:20","H","0","","Gruntman, Mike","DEN@Viterbi",NA,"System components; vehicle structure, propulsion systems, flight dynamics, thermal control, power systems, telecommunication. Interfaces and tradeoffs between these components. Testing, system reliability, and integration.","","ASTE","20263"
"29164","ASTE-527","ENGR","034","3.0","3.0","Space Exploration Architectures Concept Synthesis Studio","C","","Y","18:40","21:20","T","0","","","DEN@Viterbi",NA,"Programmatic/conceptual design synthesis/choice creation methods for complex space missions.  Aerospace system engineering/architecting tools to create innovative projects. Evaluated by faculty/industry/NASA experts.  Graduate standing in engineering or science.  Recommended preparation: ASTE-520 or experience in space industry","","ASTE","20263"
"29165","ASTE-535","ENGR","034","3.0","3.0","Space Environments and Spacecraft Interactions","C","","Y","18:40","21:20","T","0","","","DEN@Viterbi",NA,"Space environments and interactions with space systems.  Vacuum, neutral and ionized species, plasma, radiation, micrometeoroids. Phenomena important for spacecraft operations.","","ASTE","20263"
"29168","ASTE-552","ENGR","034","3.0","3.0","Spacecraft Thermal Control","C","","N","18:40","21:20","H","0","","Purohit, Ghanshyam, Purshottamda","DEN@Viterbi",NA,"Spacecraft and orbit thermal environments; design, analysis, testing of spacecraft thermal control system and components; active and passive thermal control, spacecraft and launch vehicle interfaces. Graduate standing in engineering or science.","","ASTE","20263"
"29169","ASTE-553","ENGR","034","3.0","3.0","Systems for Remote Sensing from Space","C","","Y","18:40","21:20","H","0","A","Kim, Seungbum","DEN@Viterbi",NA,"The operations and applications of instruments which produce images of ground scene or probe the atmosphere from space. Graduate standing in engineering or physics.","","ASTE","20263"
"29170","ASTE-554","ENGR","034","3.0","3.0","Spacecraft  Sensors","C","","N","18:40","21:20","H","0","A","","DEN@Viterbi",NA,"Spacecraft sensors from concepts and design to building, testing, interfacing, integrating, and operations.  Optical and infrared sensors, radiometers, radars, phased arrays, signal processing, noise reduction.  Graduate standing in engineering or science. Recommended preparation: ASTE 520.","","ASTE","20263"
"29171","ASTE-556","ENGR","034","3.0","3.0","Spacecraft Structural Dynamics","C","","Y","18:40","21:20","W","0","A","Alvarez-Salazar, Oscar, Salvador","DEN@Viterbi",NA,"Applied analytical methods (vibrations of single and multi degree of freedom systems, finite element modeling, spacecraft applications); requirements definition process; analytical cycles; and design verfication.  Graduate standing in engineering or science.","","ASTE","20263"
"29172","ASTE-557","ENGR","034","3.0","3.0","Spacecraft Structural Strength and Materials","C","","N","18:40","21:20","M","0","","","DEN@Viterbi",NA,"Spacecraft structural strength analysis and design concepts overview; spacecraft material selection; analysis of composite materials; finite element method; spacecraft configuration; structural testing; bolted joint design.","","ASTE","20263"
"29175","ASTE-580","ENGR","034","3.0","3.0","Orbital Mechanics I","C","","Y","18:40","21:20","H","0","","","DEN@Viterbi",NA,"Physical principles; two-body and central force motion; trajectory correction maneuvers; position and velocity in conic orbits; Lambert's problem; celestial mechanics; orbital perturbations.","","ASTE","20263"
"29177","ASTE-583","ENGR","034","3.0","3.0","Space Navigation: Principles and Practice","C","","N","18:40","21:20","W","0","","","DEN@Viterbi",NA,"Statistical orbit determination: (weighted) least squares, batch and sequential (Kalman) processing, illustrative examples; online ephemeris generation: potentially hazardous asteroids, comets, satellites; launch: vehicles, payloads, staging.  Graduate standing in engineering or science. Recommended preparation: ASTE 580","","ASTE","20263"
"29180","ASTE-590","ENGR","048","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Research leading to the master's degree.  Maximum units which may be applied to the degree to be determined by the division.  Graded CR/NC.","","ASTE","20263"
"29181","ASTE-594A","ENGR","048","2.0","2.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of thesis.  Graded IP/CR/NC.","","ASTE","20263"
"29182","ASTE-594B","ENGR","048","2.0","2.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of thesis.  Graded IP/CR/NC.","","ASTE","20263"
"29183","ASTE-594Z","ENGR","048","0.0","0.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of thesis. Graded IP/CR/NC.","","ASTE","20263"
"29190","ASTE-690","ENGR","048","1.0","4.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Laboratory studies of specific problems by candidates for the degree Engineer in Astronautical Engineering.  Graded CR/NC.","","ASTE","20263"
"29191","ASTE-694A","ENGR","048","2.0","2.0","Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Required for the degree Engineer in Astronautical Engineering. Credit on acceptance of thesis.  Graded IP/CR/NC.","","ASTE","20263"
"29192","ASTE-694B","ENGR","048","2.0","2.0","Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Required for the degree Engineer in Astronautical Engineering. Credit on acceptance of thesis.  Graded IP/CR/NC.","","ASTE","20263"
"29193","ASTE-694Z","ENGR","048","0.0","0.0","Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Required for the degree Engineer in Astronautical Engineering. Credit on acceptance of thesis.  Graded IP/CR/NC.","","ASTE","20263"
"29194","ASTE-790","ENGR","048","1.0","12.0","Research","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Research leading to the doctorate.  Maximum units which may be applied to the degree to be determined by the division.  Graded CR/NC.","","ASTE","20263"
"29195","ASTE-794A","ENGR","048","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","","ASTE","20263"
"29196","ASTE-794B","ENGR","048","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","","ASTE","20263"
"29197","ASTE-794C","ENGR","048","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","","ASTE","20263"
"29198","ASTE-794D","ENGR","048","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","","ASTE","20263"
"29199","ASTE-794Z","ENGR","048","0.0","0.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","","ASTE","20263"
"29200","BME-101","ENGR","001","4.0","4.0","Introduction to Biomedical Engineering","C","A","Y","11:00","12:20","TH","0","","","VPD106",NA,"Historical development and survey of major areas comprising biomedical engineering: theoretical neurobiology and systems physiology, biomedical instrumentation, artificial organ and prosthetic devices, biomedical computer applications.","","BME","20263"
"29201","BME-101","ENGR","001","0.0","0.0","Introduction to Biomedical Engineering","L","A","Y","12:00","13:50","W","0","","","GFS220",NA,"Historical development and survey of major areas comprising biomedical engineering: theoretical neurobiology and systems physiology, biomedical instrumentation, artificial organ and prosthetic devices, biomedical computer applications.","","BME","20263"
"29203","BME-101","ENGR","001","0.0","0.0","Introduction to Biomedical Engineering","L","A","Y","09:00","10:50","W","0","","","GFS216",NA,"Historical development and survey of major areas comprising biomedical engineering: theoretical neurobiology and systems physiology, biomedical instrumentation, artificial organ and prosthetic devices, biomedical computer applications.","","BME","20263"
"29209","BME-202","ENGR","001","4.0","4.0","Control and Communication in the Nervous System","C","A","Y","09:30","10:50","TH","0","","","ZHS252",NA,"Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","","BME","20263"
"29211","BME-302","ENGR","001","0.0","0.0","Medical Electronics","L","A","Y","09:00","11:50","M","0","","","DRB351",NA,"Electronic design and measurements for medical applications. Use of integrated circuits, biopotential measurements, static and dynamic calibration of physiological transducers.","","BME","20263"
"29212","BME-302","ENGR","001","0.0","0.0","Medical Electronics","L","A","Y","14:00","16:50","M","0","","","DRB351",NA,"Electronic design and measurements for medical applications. Use of integrated circuits, biopotential measurements, static and dynamic calibration of physiological transducers.","","BME","20263"
"29215","BME-202","ENGR","001","0.0","0.0","Control and Communication in the Nervous System","D","A","Y","10:00","10:50","F","0","","","KAP141",NA,"Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","","BME","20263"
"29216","BME-202","ENGR","001","0.0","0.0","Control and Communication in the Nervous System","D","A","Y","13:00","13:50","F","0","","","GFS221",NA,"Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","","BME","20263"
"29217","BME-202","ENGR","001","0.0","0.0","Control and Communication in the Nervous System","D","A","Y","14:00","14:50","F","0","","","GFS220",NA,"Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","","BME","20263"
"29219","BME-202","ENGR","001","0.0","0.0","Control and Communication in the Nervous System","D","A","Y","11:00","11:50","F","0","","","KAP141",NA,"Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","","BME","20263"
"29221","BME-403","ENGR","001","0.0","0.0","Physiological Systems","L","A","Y","12:30","13:50","T","0","","","DRB351",NA,"A thorough bioengineering treatment of the physiological properties of various mammalian organ systems: e.g., cardiovascular, respiratory, renal, and musculoskeletal.","","BME","20263"
"29222","BME-403","ENGR","001","4.0","4.0","Physiological Systems","C","A","Y","14:00","15:20","TH","0","","","SGM601",NA,"A thorough bioengineering treatment of the physiological properties of various mammalian organ systems: e.g., cardiovascular, respiratory, renal, and musculoskeletal.","","BME","20263"
"29223","BME-403","ENGR","001","0.0","0.0","Physiological Systems","L","A","Y","11:00","12:20","H","0","","","DRB351",NA,"A thorough bioengineering treatment of the physiological properties of various mammalian organ systems: e.g., cardiovascular, respiratory, renal, and musculoskeletal.","","BME","20263"
"29225","BME-404","ENGR","001","4.0","4.0","Computational Neuromechanics","C","A","N","14:00","15:40","TH","0","","","",NA,"Computational engineering and neuroscience tools for analyzing and simulating biological and robotic limbs; lectures combining biology, engineering and computer science drive integrated term projects.","","BME","20263"
"29226","BME-404","ENGR","001","0.0","0.0","Computational Neuromechanics","D","A","N","15:00","15:50","W","0","","","",NA,"Computational engineering and neuroscience tools for analyzing and simulating biological and robotic limbs; lectures combining biology, engineering and computer science drive integrated term projects.","","BME","20263"
"29230","BME-445A","ENGR","001","2.0","2.0","Senior Design Project","C","","Y","09:00","09:50","F","0","","","THH210",NA,"Senior engineering design project; identify unmet needs in healthcare and/or wellness monitoring; propose, design, fabricate and test a prototype solution to the unmet need.","","BME","20263"
"29231","BME-445A","ENGR","001","0.0","0.0","Senior Design Project","L","","Y","14:00","16:50","T","0","","","DRB351",NA,"Senior engineering design project; identify unmet needs in healthcare and/or wellness monitoring; propose, design, fabricate and test a prototype solution to the unmet need.","","BME","20263"
"29232","BME-445A","ENGR","001","0.0","0.0","Senior Design Project","L","","Y","14:00","16:50","W","0","","","DRB351",NA,"Senior engineering design project; identify unmet needs in healthcare and/or wellness monitoring; propose, design, fabricate and test a prototype solution to the unmet need.","","BME","20263"
"29233","BME-445A","ENGR","001","0.0","0.0","Senior Design Project","L","","Y","14:00","16:50","H","0","","","DRB351",NA,"Senior engineering design project; identify unmet needs in healthcare and/or wellness monitoring; propose, design, fabricate and test a prototype solution to the unmet need.","","BME","20263"
"29238","BME-406","ENGR","001","4.0","4.0","Introduction to Bioengineering in Medicine","C","","Y","14:00","15:50","TH","0","","","ZHS360",NA,"Bioengineering concepts and technologies applied to cancer diagnosis, drug discovery, immunotherapeutic development, stem cell techniques and therapies, mechanistic research.","","BME","20263"
"29239","BME-408","ENGR","001","2.0","2.0","Rehabilitation Engineering and Assistive Technologies","C","","N","16:00","17:50","M","0","","","",NA,"Introduction to technologies used for rehabilitation and improved function, including limb and spinal orthoses and prostheses, gait analysis and sensory aids and augmentation.","","BME","20263"
"29240","BME-413","ENGR","001","4.0","4.0","Bioengineering Signals and Systems","C","A","Y","12:00","13:50","MW","0","","","LVL17",NA,"Introduction to concepts relating to linear signals and systems theory, time and frequency domain analysis, and application of these concepts to problems in Biomedical Engineering.","","BME","20263"
"29241","BME-413","ENGR","001","4.0","4.0","Bioengineering Signals and Systems","C","","N","12:00","13:50","MW","0","","","",NA,"Introduction to concepts relating to linear signals and systems theory, time and frequency domain analysis, and application of these concepts to problems in Biomedical Engineering.","","BME","20263"
"29242","BME-413","ENGR","001","0.0","0.0","Bioengineering Signals and Systems","D","A","Y","12:00","12:50","F","0","","","KAP158",NA,"Introduction to concepts relating to linear signals and systems theory, time and frequency domain analysis, and application of these concepts to problems in Biomedical Engineering.","","BME","20263"
"29243","BME-413","ENGR","001","0.0","0.0","Bioengineering Signals and Systems","D","A","Y","13:00","13:50","F","0","","","VHE210",NA,"Introduction to concepts relating to linear signals and systems theory, time and frequency domain analysis, and application of these concepts to problems in Biomedical Engineering.","","BME","20263"
"29250","BME-423","ENGR","001","4.0","4.0","Statistical and Data Science Methods in Biomedical Engineeri","C","A","Y","10:00","11:50","MW","0","","","GFS116",NA,"Applications of statistical and data science methods to biomedical data, including analysis of variance, multivariate linear and logistic regression, nonparametric tests, machine learning, survival analysis.","","BME","20263"
"29253","BME-430","ENGR","001","4.0","4.0","Principles and Applications of Systems Biology","C","A","Y","14:00","15:20","MW","0","","","DMC211",NA,"Computational methods for simulation and analysis of metabolic networks, cellular signaling pathways, and gene regulatory networks. Biochemical kinetics, differential equations, stability analysis, sensitivity analysis.","","BME","20263"
"29254","BME-430","ENGR","001","0.0","0.0","Principles and Applications of Systems Biology","D","A","Y","09:00","10:50","T","0","","","VHE206",NA,"Computational methods for simulation and analysis of metabolic networks, cellular signaling pathways, and gene regulatory networks. Biochemical kinetics, differential equations, stability analysis, sensitivity analysis.","","BME","20263"
"29256","BME-423","ENGR","001","0.0","0.0","Statistical and Data Science Methods in Biomedical Engineeri","D","A","Y","16:00","17:20","T","0","","","SLH102",NA,"Applications of statistical and data science methods to biomedical data, including analysis of variance, multivariate linear and logistic regression, nonparametric tests, machine learning, survival analysis.","","BME","20263"
"29257","BME-423","ENGR","001","0.0","0.0","Statistical and Data Science Methods in Biomedical Engineeri","D","A","Y","12:30","13:50","H","0","","","GFS118",NA,"Applications of statistical and data science methods to biomedical data, including analysis of variance, multivariate linear and logistic regression, nonparametric tests, machine learning, survival analysis.","","BME","20263"
"29260","BME-451","ENGR","001","4.0","4.0","Fundamentals of Biomedical Microdevices","C","A","Y","09:30","10:50","TH","0","","","",NA,"Introduction to biomedical microdevices with emphasis on microtechnologies and biomedical microelectromechanical systems (bioMEMS). Principles for measurement of small-scale biological phenomena and clinical applications.","","BME","20263"
"29261","BME-451","ENGR","001","0.0","0.0","Fundamentals of Biomedical Microdevices","L","A","Y","16:00","17:50","H","0","","","",NA,"Introduction to biomedical microdevices with emphasis on microtechnologies and biomedical microelectromechanical systems (bioMEMS). Principles for measurement of small-scale biological phenomena and clinical applications.","","BME","20263"
"29270","BME-490","ENGR","001","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Individual research and readings. Not available for graduate credit.","","BME","20263"
"29275","BME-501","ENGR","034","4.0","4.0","Advanced Topics in Biomedical Systems","C","","N","10:00","11:20","MW","0","","","",NA,"Advanced topics in selected biomedical systems: cardiopulmonary, neuromuscular, renal and endocrine. Duplicates credit in BME 503ab.","","BME","20263"
"29279","BME-559","ENGR","048","4.0","4.0","Nanomedicine and Drug Delivery","C","","Y","10:00","11:50","TH","0","","","DRB145",NA,"Drug delivery and use of nanoengineered materials, including cutting-edge nanoparticle-based therapy, imaging and tissue engineering. Nanotoxicology and the regulatory landscape is introduced.","","BME","20263"
"29280","BME-501","ENGR","048","4.0","4.0","Advanced Topics in Biomedical Systems","C","","N","10:00","11:20","MW","0","","","",NA,"Advanced topics in selected biomedical systems: cardiopulmonary, neuromuscular, renal and endocrine. Duplicates credit in BME 503ab.","","BME","20263"
"29282","BME-505A","ENGR","048","4.0","4.0","Laboratory Projects in Biomedical Engineering","CL","","Y","12:30","14:20","F","0","","","GFS207",NA,"Integration of biomedical science, engineering principles and state-of-the-art technology for the study of selected physiological systems in the laboratory setting. Laboratory.","","BME","20263"
"29285","BME-502","ENGR","034","4.0","4.0","Advanced Studies of the Nervous System","C","","Y","14:00","15:20","TH","0","","","",NA,"Advanced topics on the structure and function of the nervous system examined from the viewpoint of computational systems science. Duplicates credit in BME 512.","","BME","20263"
"29287","BME-513","ENGR","048","4.0","4.0","Signal and Systems Analysis","C","","Y","14:00","15:50","TH","0","","","DMC203",NA,"Classification; representation; statistical analysis; orthogonal expansions; least-squares estimation; harmonic analysis; Fourier, Laplace and Z transforms; the linear system; filtering; modeling and simulation; linear control theory.","","BME","20263"
"29288","BME-514","ENGR","048","4.0","4.0","Physiological Signals and Data Analytics","C","","N","14:00","15:50","MW","0","","","",NA,"Application of linear time- and frequency-domain techniques, adaptive filtering, nonlinear dynamics and machine learning approaches to the analysis of  physiological signals.","","BME","20263"
"29289","BME-515","ENGR","048","4.0","4.0","Deep Learning and Applications in Biomedical Engineering","C","","Y","16:00","17:50","MW","0","","","VHE214",NA,"Deep neural networks, machine learning, microscopic and pathological image analysis and classification, sequence analysis, convolution neural networks, recurrent neural networks, deep learning models, parameter tuning.","","BME","20263"
"29290","BME-502","ENGR","048","4.0","4.0","Advanced Studies of the Nervous System","C","","Y","14:00","15:20","TH","0","","Mel, Bartlett, W.","THH212",NA,"Advanced topics on the structure and function of the nervous system examined from the viewpoint of computational systems science. Duplicates credit in BME 512.","","BME","20263"
"29294","BME-504","ENGR","048","0.0","0.0","Neuromuscular and Bio-Robotic Systems","D","","Y","13:00","13:50","W","0","","","SGM226",NA,"Introduces the fundamentals of mathematical, Newtonian, and robotic analysis applicable to multi-muscle biomechanical systems. Combines physiology with numerical simulations to understand and predict motor function.","","BME","20263"
"29295","BME-504","ENGR","048","4.0","4.0","Neuromuscular and Bio-Robotic Systems","C","","Y","14:00","15:50","MW","0","","","KAP158",NA,"Introduces the fundamentals of mathematical, Newtonian, and robotic analysis applicable to multi-muscle biomechanical systems. Combines physiology with numerical simulations to understand and predict motor function.","","BME","20263"
"29296","BME-511","ENGR","034","4.0","4.0","Physiological Control Systems","C","A","Y","14:00","15:50","MW","0","","","DEN@Viterbi",NA,"Application of control theory to physiological systems; static analysis of closed-loop systems; time-domain analysis of linear control identification methods; nonlinear control.","","BME","20263"
"29297","BME-511","ENGR","034","0.0","0.0","Physiological Control Systems","D","A","Y","16:00","16:50","M","0","","","DEN@Viterbi",NA,"Application of control theory to physiological systems; static analysis of closed-loop systems; time-domain analysis of linear control identification methods; nonlinear control.","","BME","20263"
"29298","BME-511","ENGR","048","4.0","4.0","Physiological Control Systems","C","B","Y","14:00","15:50","MW","0","","","OHE100B",NA,"Application of control theory to physiological systems; static analysis of closed-loop systems; time-domain analysis of linear control identification methods; nonlinear control.","","BME","20263"
"29299","BME-511","ENGR","048","0.0","0.0","Physiological Control Systems","D","B","Y","16:00","16:50","M","0","","","OHE132",NA,"Application of control theory to physiological systems; static analysis of closed-loop systems; time-domain analysis of linear control identification methods; nonlinear control.","","BME","20263"
"29305","BME-527","ENGR","034","4.0","4.0","Integration of Medical Imaging Systems","C","","Y","12:00","13:50","TH","0","","","DEN@Viterbi",NA,"Introduce basic concepts of Medical Imaging Informatics with an introduction to clinical information systems (eg, PACS, RIS, EMR) related to the imaging workflow in a clinical healthcare enterprise","","BME","20263"
"29306","BME-527","ENGR","048","4.0","4.0","Integration of Medical Imaging Systems","C","","Y","12:00","13:50","TH","0","","","OHE120",NA,"Introduce basic concepts of Medical Imaging Informatics with an introduction to clinical information systems (eg, PACS, RIS, EMR) related to the imaging workflow in a clinical healthcare enterprise","","BME","20263"
"29310","BME-302","ENGR","001","4.0","4.0","Medical Electronics","C","A","Y","12:30","13:50","TH","0","","","WPH102",NA,"Electronic design and measurements for medical applications. Use of integrated circuits, biopotential measurements, static and dynamic calibration of physiological transducers.","","BME","20263"
"29315","BME-533","ENGR","034","1.0","1.0","Seminar in Bioengineering","C","","Y","11:00","12:20","F","0","A","","DEN@Viterbi",NA,"Graded CR/NC.","","BME","20263"
"29316","BME-533","ENGR","048","1.0","1.0","Seminar in Bioengineering","C","","Y","11:00","12:20","F","0","","","RTH109",NA,"Graded CR/NC.","","BME","20263"
"29322","BME-535","ENGR","048","4.0","4.0","Ultrasonic Imaging","C","A","Y","14:00","15:20","MF","0","","Zhou, Qifa","",NA,"Introduce ultrasonic imaging and its biomedical applications, including ultrasonic transducers, ultrasound systems, Doppler flow measurements,  Doppler imaging and photoacoustic imaging as well as labs.","","BME","20263"
"29323","BME-535","ENGR","048","0.0","0.0","Ultrasonic Imaging","L","A","N","14:00","16:50","T","0","","","",NA,"Introduce ultrasonic imaging and its biomedical applications, including ultrasonic transducers, ultrasound systems, Doppler flow measurements,  Doppler imaging and photoacoustic imaging as well as labs.","","BME","20263"
"29324","BME-555B","ENGR","048","2.0","2.0","Health Product Development","C","A","Y","09:00","09:50","T","0","","","DRB351",NA,"Prototyping, testing and reporting of health-related, technological products; test methods and spreadsheet data analysis; report writing and oral presentations.","","BME","20263"
"29325","BME-555B","ENGR","048","0.0","0.0","Health Product Development","L","A","Y","10:00 09:00","10:50 10:50","T H","0","","","DRB351 DRB351",NA,"Prototyping, testing and reporting of health-related, technological products; test methods and spreadsheet data analysis; report writing and oral presentations.","","BME","20263"
"29330","BME-590","ENGR","048","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","BME","20263"
"29335","BME-594A","ENGR","048","2.0","2.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of thesis. Graded IP/CR/NC","","BME","20263"
"29340","BME-594B","ENGR","048","2.0","2.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of thesis. Graded IP/CR/NC","","BME","20263"
"29345","BME-594Z","ENGR","048","0.0","0.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of thesis. Graded IP/CR/NC","","BME","20263"
"29350","BME-620","ENGR","048","4.0","4.0","Applied Electrophysiology","C","A","N","10:00","12:20","F","0","","","",NA,"The theoretical basis and applied design principles for medical devices and instrumentation that interact with electrically excitable tissues of the body.","","BME","20263"
"29353","BME-551","ENGR","048","4.0","4.0","Introduction to Bio-MEMS and Nanotechnology","C","","Y","14:00","15:50","MF","0","","","KAP164",NA,"Principles and biomedical applications of micro-electromechanical systems (MEMS) and nanotechnology, including microfluidics, nanowire sensors, nanomotors, quantum dots, biofuel cells and molecular imaging.","","BME","20263"
"29355","BME-620","ENGR","048","0.0","0.0","Applied Electrophysiology","L","A","N","13:30","16:50","F","0","","","DRB351",NA,"The theoretical basis and applied design principles for medical devices and instrumentation that interact with electrically excitable tissues of the body.","","BME","20263"
"29360","BME-650","ENGR","048","4.0","4.0","Biomedical Measurement and Instrumentation","C","","Y","12:00","13:50","MW","0","","","KAP166",NA,"Design of biomedical instrumentation and diagnostic devices (aspects such as mechanics, electronic architecture and chemical and biological components) used to measure physiological parameters","","BME","20263"
